N,idnum,New Point?,lon,lat,transit_dist_1,transit_dist_2,transit_dist_3,transit_score1,transit_score2,transit_score3,transit_score_std,prc.latino.std,dens.cvap.std,prc_asian_std,prc_AmInd_std,prc.youth.std,prc.nonEngProf.std,prc.pov.std,prc.disabled.std,prc.CarAccess.std,rate.vbm.std,prc.ElNonReg.std,dens_poll_std,dens.work.std,popDens.std,center_score,dropoff_score,dens_poll_std_0_3,wtd_center_score
1279,2511,,-121.3900506,38.50302135,1.156972493,1.187673373,1.237277689,1,1,1,0,0.556962025,0.221518987,0.715189873,0.891025641,0.721518987,0.882911392,0.515822785,0.75,0.591772152,0.002197802,0.737341772,0.035228988,0.99559956,0.271368379,0.4824409,0.466088912,0.3,0.14473227
1300,1850,,-121.3699923,38.41644808,3.368254599,3.385438248,3.502587729,1,1,1,0,0.303797468,0.696202532,0.563291139,0.586538462,0.193037975,0.648734177,0.278481013,0.64556962,0.129746835,0.21978022,0.136075949,0.498741822,0.572057206,0.724819422,0.382414157,0.393831897,0.498741822,0.190725933
1302,1795,,-121.3698591,38.40921614,3.795848029,3.80829166,3.933032483,1,1,1,0,0.303797468,0.696202532,0.563291139,0.586538462,0.193037975,0.648734177,0.278481013,0.64556962,0.129746835,0.21978022,0.136075949,0.498741822,0.572057206,0.249799358,0.329513912,0.334679057,0.498741822,0.164342369
1303,1851,,-121.3607741,38.41655224,3.667204914,3.953377411,3.691471579,1,1,1,0,0.303797468,0.696202532,0.563291139,0.586538462,0.193037975,0.648734177,0.278481013,0.64556962,0.129746835,0.443956044,0.136075949,0.837946653,0.376237624,0.385433387,0.368232172,0.378302385,0.837946653,0.308558917
1304,1796,,-121.3606418,38.40932029,4.063459282,4.082749325,4.418545302,1,1,1,0,0.303797468,0.696202532,0.563291139,0.586538462,0.193037975,0.648734177,0.278481013,0.64556962,0.129746835,0.408791209,0.136075949,0.675390035,0.713971397,0.588282504,0.385854689,0.398263536,0.675390035,0.260602412
1305,1848,,-121.3884287,38.41623765,2.938786725,2.937258113,2.838818469,1,1,1,0,0.610759494,0.879746835,0.262658228,0.705128205,0.490506329,0.082278481,0.313291139,0.958860759,0.658227848,0.334065934,0.370253165,0.895822849,0.887788779,0.441161717,0.462560014,0.450076478,0.895822849,0.414371829
1306,1903,,-121.3885637,38.42346958,2.464486512,2.467010757,2.605501144,1,1,1,0,0.610759494,0.879746835,0.262658228,0.705128205,0.490506329,0.082278481,0.313291139,0.958860759,0.658227848,0.334065934,0.370253165,0.895822849,0.887788779,0.441161717,0.462560014,0.450076478,0.895822849,0.414371829
1307,1849,,-121.3792105,38.41634322,3.12108339,3.129648069,3.260180057,1,1,1,0,0.610759494,0.879746835,0.262658228,0.705128205,0.490506329,0.082278481,0.313291139,0.958860759,0.658227848,0.334065934,0.370253165,0.895822849,0.887788779,0.702046549,0.523180626,0.510185145,0.895822849,0.468677159
1309,1794,,-121.3790764,38.40911129,3.578337521,3.582820788,3.718791781,1,1,1,0,0.610759494,0.879746835,0.262658228,0.705128205,0.490506329,0.082278481,0.313291139,0.958860759,0.658227848,0.549450549,0.370253165,0.631605435,0.944994499,0.579905698,0.502859468,0.494929484,0.631605435,0.317608774
1310,1740,,-121.3789424,38.40187937,4.045788167,4.0471072,3.951623881,1,1,1,0,0.534810127,0.151898734,0.674050633,0.695512821,0.196202532,0.376582278,0.186708861,0.816455696,0.158227848,0.245054945,0.155063291,0.716155008,0.926292629,0.400531701,0.361537433,0.364526095,0.716155008,0.258916843
1311,1793,,-121.3882937,38.40900574,3.420499531,3.416051024,3.268568017,1,1,1,0,0.534810127,0.151898734,0.674050633,0.695512821,0.196202532,0.376582278,0.186708861,0.816455696,0.158227848,0.245054945,0.155063291,0.716155008,0.926292629,0,0.307353606,0.306267512,0.716155008,0.220112824
1312,1686,,-121.3788083,38.39464746,4.520276257,4.519086469,4.386471267,1,1,1,0,0.534810127,0.151898734,0.674050633,0.695512821,0.196202532,0.376582278,0.186708861,0.816455696,0.158227848,0.450549451,0.155063291,0.280322094,0.589658966,0,0.282877217,0.290416148,0.3,0.084863165
1313,1741,,-121.369726,38.40198421,4.239380383,4.248004083,4.378347668,1,1,1,0,0.579113924,0.933544304,0.515822785,0.599358974,0.528481013,0.405063291,0.759493671,0.509493671,0.443037975,0.438461538,0.215189873,0.47005536,0.726072607,0.381520867,0.492113725,0.475335056,0.47005536,0.231320694
1315,1687,,-121.3695928,38.39475229,4.694340173,4.699850291,4.83442988,1,1,1,0,0.579113924,0.933544304,0.515822785,0.599358974,0.528481013,0.405063291,0.759493671,0.509493671,0.443037975,0.761538462,0.215189873,0.763965778,0.797579758,0.651284109,0.53648441,0.530215493,0.763965778,0.409855729
1316,1580,,-121.3601129,38.38039259,5.811253392,5.817395246,5.951093795,1,1,1,0,0.579113924,0.933544304,0.515822785,0.599358974,0.528481013,0.405063291,0.759493671,0.509493671,0.443037975,0.761538462,0.215189873,0.763965778,0.797579758,0,0.449752365,0.436686009,0.763965778,0.343595415
1317,1634,,-121.3602451,38.3876245,5.357710778,5.36636897,5.496600432,1,1,1,0,0.579113924,0.933544304,0.515822785,0.599358974,0.528481013,0.405063291,0.759493671,0.509493671,0.443037975,0.759340659,0.215189873,0.6094615,0.321232123,0,0.417599804,0.408492995,0.6094615,0.254511003
1318,1633,,-121.3694597,38.38752038,5.15770003,5.160639753,5.066884799,1,1,1,0,0.579113924,0.933544304,0.515822785,0.599358974,0.528481013,0.405063291,0.759493671,0.509493671,0.443037975,0.759340659,0.215189873,0.6094615,0.321232123,0.526083467,0.476101614,0.473930173,0.6094615,0.290165604
1319,1742,,-121.3605096,38.40208835,4.480576672,4.495695467,4.616115087,1,1,1,0,0.579113924,0.933544304,0.515822785,0.599358974,0.528481013,0.405063291,0.759493671,0.509493671,0.443037975,0.751648352,0.215189873,0.335178661,0.888888889,0.298605538,0.481032403,0.471875419,0.335178661,0.161231797
1320,2228,,-121.3524765,38.46727964,2.042424591,2.056089527,2.082285139,1,1,1,0,0.541139241,0.85443038,0.82278481,0.5,0.803797468,0.651898734,0.424050633,0.376582278,0.069620253,0.253846154,0.503164557,0.680422748,0.415841584,0.277186998,0.399035476,0.386151586,0.680422748,0.271512815
1322,2282,,-121.3710589,38.47430389,1.041490941,1.050625172,1.099123926,1,1,1,0,0.541139241,0.85443038,0.82278481,0.5,0.803797468,0.651898734,0.424050633,0.376582278,0.069620253,0.253846154,0.503164557,0.680422748,0.415841584,0.274929775,0.400899195,0.387721207,0.680422748,0.272780932
1323,2339,,-121.3711923,38.48153591,1.186937415,1.198291863,1.330275646,1,1,1,0,0.541139241,0.85443038,0.82278481,0.5,0.803797468,0.651898734,0.424050633,0.376582278,0.069620253,0.253846154,0.503164557,0.680422748,0.415841584,0.261486758,0.395322532,0.382477545,0.680422748,0.268986444
1325,2226,,-121.3709255,38.46707188,1.047744853,1.064444866,1.123023181,1,1,1,0,0.541139241,0.85443038,0.82278481,0.5,0.803797468,0.651898734,0.424050633,0.376582278,0.069620253,0.210989011,0.503164557,0.90840463,0.556655666,0.41111557,0.443255793,0.427310881,0.90840463,0.402655615
1326,2227,,-121.361701,38.46717611,1.54434513,1.559051549,1.596532129,1,1,1,0,0.541139241,0.85443038,0.82278481,0.5,0.803797468,0.651898734,0.424050633,0.376582278,0.069620253,0.210989011,0.503164557,0.90840463,0.556655666,0.770967095,0.476619926,0.466250476,0.90840463,0.432963747
1327,2174,,-121.3615685,38.4599441,1.665916015,1.692105932,1.796098704,1,1,1,0,0.522151899,0.825949367,0.958860759,0.298076923,0.370253165,0.825949367,0.287974684,0.205696203,0.367088608,0.105494505,0.351265823,0.885757423,0.750275028,0.823786116,0.465194872,0.456494911,0.885757423,0.412049811
1328,2173,,-121.3707921,38.45983988,1.219859926,1.251254678,1.392210994,1,1,1,0,0.522151899,0.825949367,0.958860759,0.298076923,0.370253165,0.825949367,0.287974684,0.205696203,0.367088608,0.105494505,0.351265823,0.885757423,0.750275028,0.526083467,0.413712643,0.403385182,0.885757423,0.366449045
1329,2122,,-121.361436,38.4527121,1.914717443,1.948434151,2.098480001,1,1,1,0,0.522151899,0.825949367,0.958860759,0.298076923,0.370253165,0.825949367,0.287974684,0.205696203,0.367088608,0.105494505,0.351265823,0.885757423,0.750275028,0.328551364,0.380210721,0.368721172,0.885757423,0.336774468
1331,2121,,-121.3706587,38.45260789,1.542380702,1.580767117,1.765194744,1,1,1,0,0.522151899,0.825949367,0.958860759,0.298076923,0.370253165,0.825949367,0.287974684,0.205696203,0.367088608,0.105494505,0.351265823,0.885757423,0.750275028,0.236556982,0.380967788,0.366892091,0.885757423,0.337445046
1332,2069,,-121.3705254,38.44537591,1.941750683,1.983075497,2.186634027,1,1,1,0,0.287974684,0.819620253,0.92721519,0.467948718,0.734177215,0.860759494,0.490506329,0.67721519,0.091772152,0.321978022,0.765822785,0.480120785,0.658965897,0.862961477,0.521083863,0.521716652,0.480120785,0.250183193
1334,2070,,-121.3613036,38.44548011,2.248907085,2.286950398,2.4661385,1,1,1,0,0.287974684,0.819620253,0.92721519,0.467948718,0.734177215,0.860759494,0.490506329,0.67721519,0.091772152,0.153846154,0.765822785,0.782586814,0.486248625,0.287971509,0.443389594,0.43360795,0.782586814,0.34699085
1335,2017,,-121.3703921,38.43814394,2.379588197,2.422176488,2.271264064,1,1,1,0,0.287974684,0.819620253,0.92721519,0.467948718,0.734177215,0.860759494,0.490506329,0.67721519,0.091772152,0.153846154,0.765822785,0.782586814,0.486248625,0.287971509,0.443389594,0.43360795,0.782586814,0.34699085
1336,1906,,-121.3609065,38.42378419,3.497915337,3.540464574,3.299339989,1,1,1,0,0.287974684,0.819620253,0.92721519,0.467948718,0.734177215,0.860759494,0.490506329,0.67721519,0.091772152,0.037362637,0.765822785,0.230498239,0.452145215,0.273123997,0.425275797,0.414201495,0.3,0.127582739
1338,1905,,-121.3701256,38.42368002,2.963508368,2.986614206,3.308817507,1,1,1,0,0.287974684,0.819620253,0.92721519,0.467948718,0.734177215,0.860759494,0.490506329,0.67721519,0.091772152,0.037362637,0.765822785,0.230498239,0.452145215,0.236556982,0.426692156,0.414450453,0.3,0.128007647
1339,2338,,-121.3804186,38.48143095,0.787602179,0.799274962,0.985528016,1,1,1,0,0.503164557,0.325949367,0.96835443,0.259615385,0.272151899,0.943037975,0.484177215,0.272151899,0.560126582,0.514285714,0.357594937,0.655762456,0.276127613,0.653441011,0.444169002,0.449460254,0.655762456,0.291269355
1340,2337,,-121.3896448,38.4813253,0.575399208,0.583993092,0.609820584,1,1,1,0,0.503164557,0.325949367,0.96835443,0.259615385,0.272151899,0.943037975,0.484177215,0.272151899,0.560126582,0.514285714,0.357594937,0.655762456,0.276127613,0.694121188,0.413077623,0.423357052,0.655762456,0.270880797
1341,2172,,-121.3800157,38.45973496,0.836725355,0.875969695,1.072287476,1,1,1,0,0.661392405,0.803797468,0.844936709,0.317307692,0.629746835,0.623417722,0.401898734,0.420886076,0.28164557,0.696703297,0.458860759,0.768495219,0.569856986,0.685443419,0.510782888,0.507871595,0.768495219,0.392534207
1342,2336,,-121.398871,38.48121894,0.48104508,0.489580344,0.495827463,1,1,1,1.466452886,0.525316456,0.07278481,0.993670886,0.923076923,0.797468354,0.96835443,0.386075949,0.560126582,0.212025316,0.120879121,0.800632911,0.359838953,0.889988999,0.491773676,0.593726761,0.608876463,0.359838953,0.213646016
1343,2335,,-121.4080972,38.48111187,0.061624096,0.112756004,0.148077198,1,1,1,0.322457297,0.525316456,0.07278481,0.993670886,0.923076923,0.797468354,0.96835443,0.386075949,0.560126582,0.212025316,0.120879121,0.800632911,0.359838953,0.889988999,0,0.455548018,0.443667979,0.359838953,0.163923922
1344,2278,,-121.4079601,38.47387989,0.086645437,0.164268002,0.173059857,1,1,1,0.423973296,0.449367089,0.544303797,0.987341772,0.493589744,0.458860759,0.996835443,0.598101266,0.743670886,0.455696203,0.059340659,0.89556962,0.325616507,0.822882288,0,0.512440292,0.499284871,0.325616507,0.166859018
1345,2277,,-121.4171854,38.47377213,0.038667919,0.053005001,0.132671418,1,1,1,0.224344338,0.449367089,0.544303797,0.987341772,0.493589744,0.458860759,0.996835443,0.598101266,0.743670886,0.455696203,0.059340659,0.89556962,0.325616507,0.822882288,0.283758026,0.519940605,0.508126141,0.325616507,0.169301244
1347,2222,,-121.4078232,38.46664793,0.272809135,0.351296656,0.473636879,1,1,1,1.097742669,0.449367089,0.544303797,0.987341772,0.493589744,0.458860759,0.996835443,0.598101266,0.743670886,0.455696203,0.059340659,0.89556962,0.325616507,0.822882288,0.484801364,0.605658144,0.612228449,0.325616507,0.197212289
1348,2223,,-121.3985988,38.46675497,0.514207763,0.522778426,0.529134319,1,1,1,0,0.449367089,0.544303797,0.987341772,0.493589744,0.458860759,0.996835443,0.598101266,0.743670886,0.455696203,0.059340659,0.89556962,0.325616507,0.822882288,0.805878812,0.55151192,0.54381582,0.325616507,0.179581385
1349,2279,,-121.3987349,38.47398695,0.041872999,0.045331143,0.127531203,1,1,1,0.214735346,0.449367089,0.544303797,0.987341772,0.493589744,0.458860759,0.996835443,0.598101266,0.743670886,0.455696203,0.149450549,0.89556962,0.105183694,0.141914191,0.461426565,0.507893232,0.504576778,0.3,0.152367969
1350,2169,,-121.4076862,38.45941597,0.095551129,0.120429729,0.15097797,1,1,1,0.366958828,0.753164557,0.417721519,0.965189873,0.03525641,0.553797468,0.89556962,0.642405063,0.363924051,0.680379747,0.187912088,0.594936709,0.232008052,0.763476348,0.556982343,0.524425801,0.516899298,0.3,0.15732774
1351,2170,,-121.3984627,38.459523,0.403788574,0.39511265,0.412247911,1,1,1,1.211149136,0.753164557,0.417721519,0.965189873,0.03525641,0.553797468,0.89556962,0.642405063,0.363924051,0.680379747,0.351648352,0.594936709,0.303472572,0.04070407,0.746789727,0.604258813,0.619191811,0.303472572,0.183375976
1352,2280,,-121.3895096,38.4740933,0.083702696,0.094850919,0.321893223,1,1,1,0.500446838,0.64556962,0.810126582,0.911392405,0.041666667,0.816455696,0.753164557,0.348101266,0.398734177,0.151898734,0.315384615,0.71835443,0.84046301,0.308030803,0.636035313,0.554890517,0.548564993,0.84046301,0.466364954
1354,2224,,-121.3893744,38.46686131,0.145302681,0.188821702,0.42135188,1,1,1,0.755476263,0.64556962,0.810126582,0.911392405,0.041666667,0.816455696,0.753164557,0.348101266,0.398734177,0.151898734,0.315384615,0.71835443,0.84046301,0.308030803,0.899578652,0.578342637,0.583130277,0.84046301,0.486075594
1355,2171,,-121.3892392,38.45962933,0.641432062,0.684311507,0.920145644,1,1,1,0,0.64556962,0.810126582,0.911392405,0.041666667,0.816455696,0.753164557,0.348101266,0.398734177,0.151898734,0.315384615,0.71835443,0.84046301,0.308030803,0.396217897,0.44755061,0.434593751,0.84046301,0.376149733
1357,2117,,-121.4075492,38.45218402,0.299723704,0.341609145,0.460105535,1,1,1,1.101438384,0.398734177,1,0.984177215,0.46474359,0.753164557,0.756329114,0.405063291,0.338607595,0.180379747,0.349450549,0.787974684,0.848012079,0.491749175,0,0.563181276,0.553524991,0.848012079,0.477584524
1358,2066,,-121.3981906,38.44505909,0.885089011,0.893087727,1.025209051,1,1,1,0,0.398734177,1,0.984177215,0.46474359,0.753164557,0.756329114,0.405063291,0.338607595,0.180379747,0.349450549,0.787974684,0.848012079,0.491749175,0.649026886,0.487597221,0.475136132,0.848012079,0.413488333
1359,2118,,-121.3983267,38.45229104,0.472141738,0.508498863,0.594379996,1,1,1,0.236070869,0.398734177,1,0.984177215,0.46474359,0.753164557,0.756329114,0.405063291,0.338607595,0.180379747,0.402197802,0.787974684,0.865626573,0.779977998,0.277788925,0.494502469,0.478946019,0.865626573,0.428054477
1360,2119,,-121.389104,38.45239736,0.910175335,1.14120354,1.183849242,1,1,1,0,0.398734177,1,0.984177215,0.46474359,0.753164557,0.756329114,0.405063291,0.338607595,0.180379747,0.402197802,0.787974684,0.865626573,0.779977998,0.277788925,0.474829896,0.455338933,0.865626573,0.411025376
1362,2016,,-121.379613,38.43803905,1.885370371,1.916363016,2.207836181,1,1,1,0,0.398734177,1,0.984177215,0.46474359,0.753164557,0.756329114,0.405063291,0.338607595,0.180379747,0.402197802,0.787974684,0.865626573,0.779977998,0.383978732,0.479780587,0.462546761,0.865626573,0.415310825
1363,2068,,-121.3797472,38.44527101,1.726985647,1.770397028,1.579116406,1,1,1,0,0.398734177,1,0.984177215,0.46474359,0.753164557,0.756329114,0.405063291,0.338607595,0.180379747,0.402197802,0.787974684,0.865626573,0.779977998,0.383978732,0.479780587,0.462546761,0.865626573,0.415310825
1364,2067,,-121.3889689,38.4451654,1.178499474,1.210619947,1.300731126,1,1,1,0,0.398734177,1,0.984177215,0.46474359,0.753164557,0.756329114,0.405063291,0.338607595,0.180379747,0.402197802,0.787974684,0.865626573,0.779977998,0.329604735,0.478143568,0.45964174,0.865626573,0.413893778
1366,2120,,-121.3798814,38.45250298,1.261349922,1.304041257,1.521218865,1,1,1,0,0.398734177,1,0.984177215,0.46474359,0.753164557,0.756329114,0.405063291,0.338607595,0.180379747,0.034065934,0.787974684,0.481630599,0.473047305,0.309640851,0.429911708,0.406927936,0.481630599,0.207058633
1367,1904,,-121.3793447,38.42357515,2.67925245,2.693206053,2.815795705,1,1,1,0,0.310126582,0.724683544,0.841772152,0.461538462,0.148734177,0.310126582,0.037974684,0.253164557,0.050632911,0.154945055,0.075949367,0.904881731,0.885588559,0.283758026,0.247909006,0.243266584,0.904881731,0.22432833
1368,1958,,-121.3979187,38.43059522,1.845550392,1.837775213,1.733199759,1,1,1,0,0.310126582,0.724683544,0.841772152,0.461538462,0.148734177,0.310126582,0.037974684,0.253164557,0.050632911,0.154945055,0.075949367,0.904881731,0.885588559,0.283758026,0.247909006,0.243266584,0.904881731,0.22432833
1370,1960,,-121.3794788,38.43080709,2.261907067,2.28311613,2.393582032,1,1,1,0,0.310126582,0.724683544,0.841772152,0.461538462,0.148734177,0.310126582,0.037974684,0.253164557,0.050632911,0.154945055,0.075949367,0.904881731,0.885588559,0.571980337,0.282931772,0.281717526,0.904881731,0.256019792
1371,2015,,-121.3888338,38.43793345,1.565212565,1.582782229,1.700068148,1,1,1,0,0.310126582,0.724683544,0.841772152,0.461538462,0.148734177,0.310126582,0.037974684,0.253164557,0.050632911,0.256043956,0.075949367,0.849018621,0.686468647,0.324087079,0.249075103,0.24811726,0.849018621,0.211469401
1372,2014,,-121.3980546,38.43782715,1.358097735,1.355441623,1.499800418,1,1,1,0,0.310126582,0.724683544,0.841772152,0.461538462,0.148734177,0.310126582,0.037974684,0.253164557,0.050632911,0.256043956,0.075949367,0.849018621,0.686468647,0,0.236606979,0.228430293,0.849018621,0.200883731
1396,2125,,-121.3337678,38.45302051,3.243974589,3.26874931,3.355941793,1,1,1,0,0.180379747,0.674050633,0.838607595,0.801282051,0.344936709,0.575949367,0.898734177,0.094936709,0.075949367,0.121978022,0.297468354,0.492702567,0.234323432,0.258727929,0.287004195,0.276510659,0.492702567,0.141407703
1403,1743,,-121.3512931,38.40219179,4.762152147,4.7829198,5.069994139,1,1,1,0,0.474683544,0.651898734,0.882911392,0.352564103,0.32278481,0.835443038,0.139240506,0.050632911,0.094936709,0.235164835,0.53164557,0.264720684,0.363036304,0.433537319,0.32565408,0.321517919,0.3,0.097696224
1404,1744,,-121.3420766,38.40229452,5.290606091,5.332695519,5.077391418,1,1,1,0,0.474683544,0.651898734,0.882911392,0.352564103,0.32278481,0.835443038,0.139240506,0.050632911,0.094936709,0.213186813,0.53164557,0.846502265,0.437843784,0.820074238,0.385516875,0.383771334,0.846502265,0.326340908
1406,2176,,-121.3431213,38.46015043,2.616773398,2.637457384,2.701702673,1,1,1,0,0.575949367,0.034810127,0.946202532,0.551282051,0.547468354,0.737341772,0.477848101,0.256329114,0.215189873,0.086813187,0.401898734,0.120281832,0.818481848,0.271368379,0.340996232,0.330797929,0.3,0.10229887
1407,2123,,-121.3522133,38.45281561,2.335083159,2.365001535,2.488089433,1,1,1,0,0.575949367,0.034810127,0.946202532,0.551282051,0.547468354,0.737341772,0.477848101,0.256329114,0.215189873,0.086813187,0.401898734,0.120281832,0.818481848,0.277788925,0.358122231,0.345957067,0.3,0.107436669
